position_id,report_date,reporting_entity_id,source_system_id,product_id,counterparty_id,fx_rate_id,product_code,table_assignment,flow_direction,product_category,counterparty_lei,counterparty_type_code,is_affiliated,maturity_bucket_code,maturity_date,forward_start_flag,forward_start_date,notional_amount_usd,fx_rate_to_usd,notional_amount_orig,notional_currency,carrying_value_usd,market_value_usd,hqla_flag,hqla_level,rehypothecation_flag,collateral_cusip,cusip,isin,security_type,credit_rating,repo_rate,haircut_pct,term_days,is_fdic_insured,deposit_insurance_limit_usd,committed_amount_usd,drawn_amount_usd,undrawn_amount_usd,data_quality_flag,lcr_applicable,nsfr_applicable,load_timestamp,source_batch_id,etl_run_id,source_extract_timestamp,insert_ts,update_ts
135,2026-04-04,1,CORE,11,8,1,PROD007,T2,OUTFLOW,SECURITY,LEI00135,BANK,false,2,2026-05-19,false,,241505.600000,0.0067000000,36045611.390000,JPY,236675.488000,246335.712000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.407665,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.407668,2026-04-11 16:03:35.407879,2026-04-11 16:03:35.407879
136,2026-04-04,1,CORE,12,2,1,PROD013,T2,OUTFLOW,SECURITY,LEI00136,BANK,false,2,2027-01-17,false,,38733630.560000,0.7250000000,53425697.320000,CAD,37958957.948800,39508303.171200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.411684,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.411687,2026-04-11 16:03:35.411941,2026-04-11 16:03:35.411941
137,2026-04-04,1,CORE,3,5,1,PROD005,T2,OUTFLOW,SECURITY,LEI00137,BANK,false,2,2026-05-04,false,,117620897.820000,1.2635000000,93091331.870000,GBP,115268479.863600,119973315.776400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.415459,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.415461,2026-04-11 16:03:35.4157,2026-04-11 16:03:35.4157
138,2026-04-04,1,CORE,11,3,1,PROD001,T2,OUTFLOW,SECURITY,LEI00138,BANK,false,2,2026-07-19,false,,2284882.270000,1.0831000000,2109576.470000,EUR,2239184.624600,2330579.915400,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.419213,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.419216,2026-04-11 16:03:35.41943,2026-04-11 16:03:35.41943
139,2026-04-04,1,CORE,10,8,1,PROD005,T2,INFLOW,SECURITY,LEI00139,BANK,false,2,2026-07-13,false,,52596466.980000,0.7250000000,72546851.010000,CAD,51544537.640400,53648396.319600,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.423328,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.42333,2026-04-11 16:03:35.423542,2026-04-11 16:03:35.423542
140,2026-04-04,1,CORE,7,8,1,PROD006,T2,INFLOW,SECURITY,LEI00140,BANK,false,2,2027-01-31,false,,46763315.410000,0.7250000000,64501124.700000,CAD,45828049.101800,47698581.718200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.426683,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.426687,2026-04-11 16:03:35.427019,2026-04-11 16:03:35.427019
141,2026-04-04,1,CORE,7,2,1,PROD010,T2,INFLOW,SECURITY,LEI00141,BANK,false,2,2026-08-31,false,,32399979.460000,1.0831000000,29914116.390000,EUR,31751979.870800,33047979.049200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.431909,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.431911,2026-04-11 16:03:35.43215,2026-04-11 16:03:35.43215
142,2026-04-04,1,CORE,12,3,1,PROD001,T2,OUTFLOW,SECURITY,LEI00142,BANK,false,2,2027-02-23,false,,88196261.910000,1.2635000000,69803135.660000,GBP,86432336.671800,89960187.148200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.435679,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.435681,2026-04-11 16:03:35.43589,2026-04-11 16:03:35.43589
143,2026-04-04,1,CORE,13,6,1,PROD011,T2,INFLOW,SECURITY,LEI00143,BANK,false,2,2026-08-23,false,,14357500.290000,0.7250000000,19803448.670000,CAD,14070350.284200,14644650.295800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.439101,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.439104,2026-04-11 16:03:35.439317,2026-04-11 16:03:35.439317
144,2026-04-04,1,CORE,12,3,1,PROD011,T2,INFLOW,SECURITY,LEI00144,BANK,false,2,2026-04-26,false,,104182745.300000,1.0831000000,96189405.690000,EUR,102099090.394000,106266400.206000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.442538,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.442541,2026-04-11 16:03:35.443108,2026-04-11 16:03:35.443108
145,2026-04-04,1,CORE,14,7,1,PROD001,T2,OUTFLOW,SECURITY,LEI00145,BANK,false,2,2026-11-01,false,,28698843.140000,1.2635000000,22713765.840000,GBP,28124866.277200,29272820.002800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.448088,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.448091,2026-04-11 16:03:35.448469,2026-04-11 16:03:35.448469
146,2026-04-04,1,CORE,5,5,1,PROD006,T2,INFLOW,SECURITY,LEI00146,BANK,false,2,2026-07-05,false,,68718378.500000,1.2635000000,54387319.750000,GBP,67344010.930000,70092746.070000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.45326,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.453264,2026-04-11 16:03:35.453613,2026-04-11 16:03:35.453613
147,2026-04-04,1,CORE,13,3,1,PROD012,T2,INFLOW,SECURITY,LEI00147,BANK,false,2,2026-05-29,false,,155151.890000,0.0067000000,23156997.970000,JPY,152048.852200,158254.927800,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.458558,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.45856,2026-04-11 16:03:35.458854,2026-04-11 16:03:35.458854
148,2026-04-04,1,CORE,14,8,1,PROD006,T2,INFLOW,SECURITY,LEI00148,BANK,false,2,2026-05-17,false,,37135005.300000,0.7250000000,51220696.970000,CAD,36392305.194000,37877705.406000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.463096,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.463099,2026-04-11 16:03:35.463331,2026-04-11 16:03:35.463331
149,2026-04-04,1,CORE,3,1,1,PROD013,T2,OUTFLOW,SECURITY,LEI00149,BANK,false,2,2026-04-15,false,,5037500.110000,0.7250000000,6948276.020000,CAD,4936750.107800,5138250.112200,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.466766,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.466768,2026-04-11 16:03:35.467005,2026-04-11 16:03:35.467005
150,2026-04-04,1,CORE,6,2,1,PROD011,T2,INFLOW,SECURITY,LEI00150,BANK,false,2,2026-07-29,false,,29709248.800000,1.0831000000,27429829.930000,EUR,29115063.824000,30303433.776000,true,1,false,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.470504,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.470506,2026-04-11 16:03:35.470721,2026-04-11 16:03:35.470721
151,2026-04-04,1,CORE,9,4,1,PROD008,T3,INFLOW,REPO,LEI00151,BANK,false,3,2026-04-16,false,,98868159.390000,1.0000000000,98868159.390000,USD,96890796.202200,100845522.577800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.474119,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.474121,2026-04-11 16:03:35.474336,2026-04-11 16:03:35.474336
152,2026-04-04,1,CORE,1,5,1,PROD001,T3,INFLOW,REPO,LEI00152,BANK,false,3,2027-01-11,false,,118346072.030000,1.2635000000,93665272.680000,GBP,115979150.589400,120712993.470600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.4779,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.477903,2026-04-11 16:03:35.478259,2026-04-11 16:03:35.478259
153,2026-04-04,1,CORE,12,5,1,PROD009,T3,INFLOW,REPO,LEI00153,BANK,false,3,2026-04-20,false,,283964.890000,0.0067000000,42382818.660000,JPY,278285.592200,289644.187800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.482607,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.48261,2026-04-11 16:03:35.482978,2026-04-11 16:03:35.482978
154,2026-04-04,1,CORE,10,11,1,PROD006,T3,OUTFLOW,REPO,LEI00154,BANK,false,3,2026-04-23,false,,57604258.710000,0.7250000000,79454149.940000,CAD,56452173.535800,58756343.884200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.486404,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.486407,2026-04-11 16:03:35.48672,2026-04-11 16:03:35.48672
155,2026-04-04,1,CORE,5,4,1,PROD003,T3,OUTFLOW,REPO,LEI00155,BANK,false,3,2026-04-06,false,,7754741.030000,1.2635000000,6137507.740000,GBP,7599646.209400,7909835.850600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.491237,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.491239,2026-04-11 16:03:35.491434,2026-04-11 16:03:35.491434
156,2026-04-04,1,CORE,13,4,1,PROD013,T3,INFLOW,REPO,LEI00156,BANK,false,3,2026-07-11,false,,86708655.260000,1.0000000000,86708655.260000,USD,84974482.154800,88442828.365200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.496078,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.496081,2026-04-11 16:03:35.496413,2026-04-11 16:03:35.496413
157,2026-04-04,1,CORE,4,3,1,PROD008,T3,OUTFLOW,REPO,LEI00157,BANK,false,3,2027-02-11,false,,20308492.100000,1.2635000000,16073203.090000,GBP,19902322.258000,20714661.942000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.500268,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.50027,2026-04-11 16:03:35.50048,2026-04-11 16:03:35.50048
158,2026-04-04,1,CORE,3,5,1,PROD005,T3,INFLOW,REPO,LEI00158,BANK,false,3,2026-10-27,false,,20812720.910000,1.0000000000,20812720.910000,USD,20396466.491800,21228975.328200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.503866,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.503869,2026-04-11 16:03:35.504109,2026-04-11 16:03:35.504109
159,2026-04-04,1,CORE,13,9,1,PROD005,T3,INFLOW,REPO,LEI00159,BANK,false,3,2027-01-31,false,,25749460.930000,0.7250000000,35516497.830000,CAD,25234471.711400,26264450.148600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.507426,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.507428,2026-04-11 16:03:35.507643,2026-04-11 16:03:35.507643
160,2026-04-04,1,CORE,1,9,1,PROD008,T3,INFLOW,REPO,LEI00160,BANK,false,3,2027-02-20,false,,566029.870000,0.0067000000,84482069.770000,JPY,554709.272600,577350.467400,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.511024,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.511027,2026-04-11 16:03:35.511329,2026-04-11 16:03:35.511329
161,2026-04-04,1,CORE,10,12,1,PROD002,T3,INFLOW,REPO,LEI00161,BANK,false,3,2026-10-12,false,,64779908.480000,0.7250000000,89351597.900000,CAD,63484310.310400,66075506.649600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.515573,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.515576,2026-04-11 16:03:35.51592,2026-04-11 16:03:35.51592
162,2026-04-04,1,CORE,3,4,1,PROD001,T3,INFLOW,REPO,LEI00162,BANK,false,3,2027-02-23,false,,77978769.660000,1.2635000000,61716477.770000,GBP,76419194.266800,79538345.053200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.520739,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.520742,2026-04-11 16:03:35.520962,2026-04-11 16:03:35.520962
163,2026-04-04,1,CORE,9,3,1,PROD012,T3,OUTFLOW,REPO,LEI00163,BANK,false,3,2027-03-27,false,,210336.960000,0.0067000000,31393575.770000,JPY,206130.220800,214543.699200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.52417,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.524172,2026-04-11 16:03:35.524387,2026-04-11 16:03:35.524387
164,2026-04-04,1,CORE,3,2,1,PROD008,T3,INFLOW,REPO,LEI00164,BANK,false,3,2026-05-15,false,,68827138.220000,1.0831000000,63546429.900000,EUR,67450595.455600,70203680.984400,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.527447,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.527452,2026-04-11 16:03:35.527795,2026-04-11 16:03:35.527795
165,2026-04-04,1,CORE,11,6,1,PROD010,T3,OUTFLOW,REPO,LEI00165,BANK,false,3,2026-06-12,false,,21241648.890000,1.0831000000,19611900.000000,EUR,20816815.912200,21666481.867800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.531282,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.531285,2026-04-11 16:03:35.531516,2026-04-11 16:03:35.531516
166,2026-04-04,1,CORE,10,4,1,PROD004,T3,INFLOW,REPO,LEI00166,BANK,false,3,2026-06-16,false,,26348764.610000,1.2635000000,20853790.750000,GBP,25821789.317800,26875739.902200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.534777,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.534779,2026-04-11 16:03:35.535006,2026-04-11 16:03:35.535006
167,2026-04-04,1,CORE,2,4,1,PROD001,T3,OUTFLOW,REPO,LEI00167,BANK,false,3,2026-11-20,false,,19126707.540000,1.0000000000,19126707.540000,USD,18744173.389200,19509241.690800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.538138,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.53814,2026-04-11 16:03:35.53835,2026-04-11 16:03:35.53835
168,2026-04-04,1,CORE,1,9,1,PROD014,T3,INFLOW,REPO,LEI00168,BANK,false,3,2026-10-19,false,,68550465.040000,0.7250000000,94552365.570000,CAD,67179455.739200,69921474.340800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.541484,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.541486,2026-04-11 16:03:35.5417,2026-04-11 16:03:35.5417
169,2026-04-04,1,CORE,13,12,1,PROD011,T3,OUTFLOW,REPO,LEI00169,BANK,false,3,2026-10-22,false,,56348238.980000,1.2635000000,44596944.190000,GBP,55221274.200400,57475203.759600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.545715,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.545717,2026-04-11 16:03:35.54596,2026-04-11 16:03:35.54596
170,2026-04-04,1,CORE,11,9,1,PROD010,T3,OUTFLOW,REPO,LEI00170,BANK,false,3,2026-12-02,false,,66357226.590000,1.0000000000,66357226.590000,USD,65030082.058200,67684371.121800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.549184,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.549187,2026-04-11 16:03:35.549422,2026-04-11 16:03:35.549422
171,2026-04-04,1,CORE,8,12,1,PROD010,T3,INFLOW,REPO,LEI00171,BANK,false,3,2027-01-10,false,,60064664.140000,1.0000000000,60064664.140000,USD,58863370.857200,61265957.422800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.552705,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.552707,2026-04-11 16:03:35.552912,2026-04-11 16:03:35.552912
172,2026-04-04,1,CORE,1,5,1,PROD013,T3,INFLOW,REPO,LEI00172,BANK,false,3,2026-08-15,false,,92201405.740000,1.0831000000,85127325.030000,EUR,90357377.625200,94045433.854800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.556389,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.556391,2026-04-11 16:03:35.556652,2026-04-11 16:03:35.556652
173,2026-04-04,1,CORE,9,8,1,PROD004,T3,OUTFLOW,REPO,LEI00173,BANK,false,3,2027-01-18,false,,2977430.960000,1.0831000000,2748989.900000,EUR,2917882.340800,3036979.579200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.560428,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.560434,2026-04-11 16:03:35.560849,2026-04-11 16:03:35.560849
174,2026-04-04,1,CORE,3,1,1,PROD004,T3,OUTFLOW,REPO,LEI00174,BANK,false,3,2026-12-30,false,,3035069.300000,1.0831000000,2802205.980000,EUR,2974367.914000,3095770.686000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.564629,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.564631,2026-04-11 16:03:35.564859,2026-04-11 16:03:35.564859
175,2026-04-04,1,CORE,10,5,1,PROD009,T3,OUTFLOW,REPO,LEI00175,BANK,false,3,2026-07-21,false,,116203623.730000,1.2635000000,91969627.010000,GBP,113879551.255400,118527696.204600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.568074,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.568077,2026-04-11 16:03:35.568291,2026-04-11 16:03:35.568291
176,2026-04-04,1,CORE,14,12,1,PROD014,T3,OUTFLOW,REPO,LEI00176,BANK,false,3,2026-12-15,false,,629772.720000,0.0067000000,93995927.790000,JPY,617177.265600,642368.174400,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.57126,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.571262,2026-04-11 16:03:35.571458,2026-04-11 16:03:35.571458
177,2026-04-04,1,CORE,11,7,1,PROD004,T3,OUTFLOW,REPO,LEI00177,BANK,false,3,2027-03-02,false,,466436.900000,0.0067000000,69617447.870000,JPY,457108.162000,475765.638000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.575374,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.575377,2026-04-11 16:03:35.575593,2026-04-11 16:03:35.575593
178,2026-04-04,1,CORE,4,8,1,PROD003,T3,INFLOW,REPO,LEI00178,BANK,false,3,2026-09-16,false,,25131807.740000,1.0000000000,25131807.740000,USD,24629171.585200,25634443.894800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.580495,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.580497,2026-04-11 16:03:35.580728,2026-04-11 16:03:35.580728
179,2026-04-04,1,CORE,4,10,1,PROD002,T3,INFLOW,REPO,LEI00179,BANK,false,3,2026-05-13,false,,65920385.160000,1.0000000000,65920385.160000,USD,64601977.456800,67238792.863200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.584002,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.584005,2026-04-11 16:03:35.584227,2026-04-11 16:03:35.584227
180,2026-04-04,1,CORE,12,11,1,PROD005,T3,OUTFLOW,REPO,LEI00180,BANK,false,3,2026-10-18,false,,14055597.610000,1.0000000000,14055597.610000,USD,13774485.657800,14336709.562200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.587243,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.587245,2026-04-11 16:03:35.587437,2026-04-11 16:03:35.587437
181,2026-04-04,1,CORE,13,6,1,PROD014,T3,OUTFLOW,REPO,LEI00181,BANK,false,3,2027-03-24,false,,103890005.250000,1.0831000000,95919125.890000,EUR,101812205.145000,105967805.355000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.590882,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.590885,2026-04-11 16:03:35.591095,2026-04-11 16:03:35.591095
182,2026-04-04,1,CORE,7,10,1,PROD006,T3,OUTFLOW,REPO,LEI00182,BANK,false,3,2027-03-25,false,,81849157.830000,1.0000000000,81849157.830000,USD,80212174.673400,83486140.986600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.596409,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.596411,2026-04-11 16:03:35.596637,2026-04-11 16:03:35.596637
183,2026-04-04,1,CORE,1,5,1,PROD004,T3,INFLOW,REPO,LEI00183,BANK,false,3,2026-05-26,false,,95376772.800000,1.2635000000,75486167.630000,GBP,93469237.344000,97284308.256000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.60009,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.600093,2026-04-11 16:03:35.600333,2026-04-11 16:03:35.600333
184,2026-04-04,1,CORE,7,5,1,PROD012,T3,OUTFLOW,REPO,LEI00184,BANK,false,3,2026-08-27,false,,110595.860000,0.0067000000,16506845.100000,JPY,108383.942800,112807.777200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.603422,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.603425,2026-04-11 16:03:35.603635,2026-04-11 16:03:35.603635
185,2026-04-04,1,CORE,6,11,1,PROD010,T3,OUTFLOW,REPO,LEI00185,BANK,false,3,2026-07-13,false,,82507820.040000,1.2635000000,65301005.180000,GBP,80857663.639200,84157976.440800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.606617,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.606619,2026-04-11 16:03:35.606816,2026-04-11 16:03:35.606816
186,2026-04-04,1,CORE,8,6,1,PROD001,T3,INFLOW,REPO,LEI00186,BANK,false,3,2027-04-03,false,,216386.500000,0.0067000000,32296493.230000,JPY,212058.770000,220714.230000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.610093,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.610096,2026-04-11 16:03:35.610366,2026-04-11 16:03:35.610366
187,2026-04-04,1,CORE,4,5,1,PROD002,T3,INFLOW,REPO,LEI00187,BANK,false,3,2026-09-15,false,,123519.850000,0.0067000000,18435798.960000,JPY,121049.453000,125990.247000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.614055,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.614057,2026-04-11 16:03:35.614288,2026-04-11 16:03:35.614288
188,2026-04-04,1,CORE,12,12,1,PROD011,T3,INFLOW,REPO,LEI00188,BANK,false,3,2027-02-11,false,,83376660.350000,1.0000000000,83376660.350000,USD,81709127.143000,85044193.557000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.618514,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.618516,2026-04-11 16:03:35.61874,2026-04-11 16:03:35.61874
189,2026-04-04,1,CORE,1,6,1,PROD014,T3,INFLOW,REPO,LEI00189,BANK,false,3,2026-04-20,false,,82087868.550000,1.0831000000,75789741.070000,EUR,80446111.179000,83729625.921000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.621739,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.621741,2026-04-11 16:03:35.621935,2026-04-11 16:03:35.621935
190,2026-04-04,1,CORE,2,10,1,PROD002,T3,INFLOW,REPO,LEI00190,BANK,false,3,2026-07-10,false,,36796791.010000,0.7250000000,50754194.500000,CAD,36060855.189800,37532726.830200,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.625115,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.625117,2026-04-11 16:03:35.625294,2026-04-11 16:03:35.625294
191,2026-04-04,1,CORE,8,10,1,PROD012,T3,INFLOW,REPO,LEI00191,BANK,false,3,2027-03-11,false,,10234958.450000,1.0831000000,9449689.270000,EUR,10030259.281000,10439657.619000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.62936,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.629362,2026-04-11 16:03:35.629673,2026-04-11 16:03:35.629673
192,2026-04-04,1,CORE,13,4,1,PROD013,T3,OUTFLOW,REPO,LEI00192,BANK,false,3,2026-08-28,false,,4039386.300000,1.2635000000,3196981.640000,GBP,3958598.574000,4120174.026000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.633093,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.633095,2026-04-11 16:03:35.633312,2026-04-11 16:03:35.633312
193,2026-04-04,1,CORE,4,11,1,PROD003,T3,OUTFLOW,REPO,LEI00193,BANK,false,3,2026-12-13,false,,108261945.740000,1.2635000000,85684167.580000,GBP,106096706.825200,110427184.654800,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.636257,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.636258,2026-04-11 16:03:35.636451,2026-04-11 16:03:35.636451
194,2026-04-04,1,CORE,4,4,1,PROD011,T3,INFLOW,REPO,LEI00194,BANK,false,3,2026-11-16,false,,94575996.770000,1.0000000000,94575996.770000,USD,92684476.834600,96467516.705400,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.639757,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.63976,2026-04-11 16:03:35.639975,2026-04-11 16:03:35.639975
195,2026-04-04,1,CORE,1,12,1,PROD014,T3,OUTFLOW,REPO,LEI00195,BANK,false,3,2026-08-03,false,,24026126.830000,1.0831000000,22182741.050000,EUR,23545604.293400,24506649.366600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.642902,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.642904,2026-04-11 16:03:35.643295,2026-04-11 16:03:35.643295
196,2026-04-04,1,CORE,13,5,1,PROD006,T3,INFLOW,REPO,LEI00196,BANK,false,3,2026-10-01,false,,93367968.980000,1.0831000000,86204384.620000,EUR,91500609.600400,95235328.359600,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.647586,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.647588,2026-04-11 16:03:35.647821,2026-04-11 16:03:35.647821
197,2026-04-04,1,CORE,6,7,1,PROD010,T3,INFLOW,REPO,LEI00197,BANK,false,3,2026-12-28,false,,107491310.350000,1.0831000000,99244123.670000,EUR,105341484.143000,109641136.557000,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.651812,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.651814,2026-04-11 16:03:35.652032,2026-04-11 16:03:35.652032
198,2026-04-04,1,CORE,1,2,1,PROD006,T3,OUTFLOW,REPO,LEI00198,BANK,false,3,2027-01-14,false,,51882783.220000,1.0831000000,47902117.270000,EUR,50845127.555600,52920438.884400,false,,true,,,,,,,,,,,,,,PASS,true,true,2026-04-11 16:03:35.65508,BATCH_SYN,SYNTHETIC,2026-04-11 16:03:35.655082,2026-04-11 16:03:35.655271,2026-04-11 16:03:35.655271
